Customer ID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract,Total Spend,Last Interaction,Churn
3812,18,Male,56,6,7,0,Standard,Quarterly,3474,3,1
3813,18,Female,45,1,2,26,Standard,Annual,1904,9,0
3814,26,Male,40,24,10,15,Standard,Quarterly,2163,8,1
3815,39,Female,19,22,6,18,Premium,Quarterly,3335,8,1
3816,19,Male,54,21,8,15,Premium,Annual,1003,18,1
3817,62,Male,21,19,4,4,Standard,Monthly,3243,6,0
3818,26,Female,15,5,9,6,Premium,Annual,2059,27,1
3819,34,Female,21,10,5,8,Premium,Annual,1921,4,0
3820,51,Female,50,7,8,25,Basic,Annual,3578,8,1
3821,28,Female,29,20,8,15,Standard,Annual,4554,18,1
3822,57,Female,49,23,6,19,Standard,Monthly,2810,27,1
3823,56,Male,37,3,4,30,Standard,Quarterly,1728,15,1
3824,57,Male,54,17,0,7,Basic,Quarterly,2439,12,0
3825,65,Female,13,14,5,1,Basic,Quarterly,2282,11,0
3826,31,Female,37,10,5,20,Premium,Monthly,3600,3,0
3827,50,Female,24,9,8,16,Premium,Annual,3536,25,1
3828,57,Male,39,25,1,2,Premium,Annual,4249,10,0
3829,20,Female,5,16,4,18,Basic,Quarterly,386,26,1
3830,55,Female,8,13,6,11,Premium,Quarterly,661,27,1
3831,21,Female,28,10,0,15,Premium,Quarterly,1209,12,0
3832,39,Male,57,5,7,4,Basic,Annual,4806,11,0
3833,56,Female,14,23,1,0,Premium,Monthly,4835,30,1
3834,38,Female,59,2,0,22,Standard,Annual,1650,18,0
3835,29,Female,55,5,2,26,Standard,Quarterly,2604,4,1
3836,61,Female,11,16,0,19,Basic,Annual,802,15,1
3837,64,Male,3,1,4,29,Basic,Annual,890,5,0
3838,56,Male,7,13,4,19,Standard,Monthly,625,9,1
3839,52,Male,6,19,2,5,Standard,Annual,381,8,0
3840,46,Male,10,17,8,25,Basic,Monthly,689,1,1
3841,25,Female,8,24,6,6,Standard,Monthly,266,12,1
3842,35,Female,42,15,2,30,Standard,Monthly,1265,21,1
3843,52,Male,6,27,4,19,Basic,Monthly,386,28,0
3844,45,Female,48,17,2,21,Basic,Monthly,4770,20,1
3845,22,Male,14,12,9,28,Premium,Monthly,1350,21,1
3846,52,Male,19,25,3,14,Standard,Monthly,2613,9,1
3847,25,Male,15,2,8,18,Premium,Annual,4592,13,1
3848,48,Male,21,13,6,16,Standard,Monthly,1882,9,1
3849,37,Female,16,16,5,21,Standard,Quarterly,3759,29,1
3850,39,Male,38,25,7,5,Standard,Monthly,2559,12,1
3851,39,Male,40,8,5,21,Standard,Quarterly,1639,4,1
3852,62,Male,35,21,6,16,Basic,Monthly,3189,11,0
3853,55,Female,7,23,1,29,Premium,Annual,504,25,0
3854,54,Male,2,14,9,6,Premium,Quarterly,900,2,1
3855,60,Male,15,12,1,17,Premium,Annual,3027,15,1
3856,64,Male,3,11,1,18,Basic,Quarterly,189,18,1
3857,36,Male,29,26,10,15,Standard,Quarterly,1986,20,1
3858,34,Female,25,25,7,15,Standard,Monthly,2201,3,1
3859,38,Male,24,12,0,6,Standard,Quarterly,4323,5,0
3860,43,Male,27,11,8,4,Standard,Annual,3642,16,1
3861,34,Male,24,25,0,5,Standard,Monthly,4915,30,1
3862,58,Male,31,14,7,2,Basic,Annual,4194,18,0
3863,60,Male,22,28,9,0,Basic,Quarterly,4741,20,1
3864,23,Female,43,23,0,5,Basic,Quarterly,2208,2,0
3865,27,Female,44,3,9,24,Standard,Monthly,3619,13,0
3866,32,Male,1,17,0,23,Basic,Annual,890,1,0
3867,56,Female,6,2,2,15,Basic,Annual,300,22,0
3868,56,Male,40,4,10,28,Premium,Monthly,3222,20,1
3869,46,Female,1,30,9,2,Standard,Annual,540,9,1
3870,18,Female,16,14,0,6,Basic,Annual,2801,3,1
3871,46,Male,24,14,3,0,Basic,Quarterly,1297,27,0
3872,37,Female,11,23,2,12,Standard,Quarterly,139,26,1
3873,23,Female,16,25,0,28,Basic,Monthly,3383,21,0
3874,23,Male,13,1,10,2,Standard,Monthly,4804,2,1
3875,46,Male,15,28,9,12,Standard,Quarterly,1755,1,1
3876,54,Male,29,2,3,21,Standard,Monthly,1516,2,1
3877,57,Female,27,16,1,29,Premium,Quarterly,1103,16,0
3878,40,Male,48,8,1,19,Standard,Annual,2069,18,0
3879,42,Male,19,20,5,28,Basic,Annual,1512,24,1
3880,23,Male,3,19,5,18,Basic,Annual,919,4,0
3881,22,Female,16,15,6,4,Premium,Annual,2629,17,1
3882,28,Male,14,3,3,29,Standard,Annual,3347,26,0
3883,22,Male,33,20,2,21,Standard,Annual,4394,15,0
3884,24,Male,44,30,0,13,Basic,Monthly,1470,15,1
3885,27,Female,47,9,10,0,Premium,Quarterly,2459,4,0
3886,18,Female,45,9,8,19,Standard,Quarterly,1061,3,1
3887,44,Female,28,8,6,0,Basic,Annual,2311,30,1
3888,24,Male,41,20,10,12,Basic,Monthly,1778,3,1
3889,23,Female,2,30,1,13,Basic,Monthly,136,5,1
3890,47,Female,44,15,0,20,Basic,Annual,3406,5,0
3891,51,Female,54,6,3,15,Premium,Quarterly,2762,4,0
3892,23,Male,43,22,2,14,Standard,Monthly,3249,3,1
3893,20,Female,23,14,6,19,Standard,Quarterly,2790,15,0
3894,48,Female,22,26,5,21,Premium,Quarterly,2468,17,1
3895,60,Female,56,25,9,3,Standard,Quarterly,3513,1,0
3896,56,Female,33,25,5,6,Basic,Annual,1464,13,0
3897,34,Female,48,8,5,8,Premium,Quarterly,2191,2,0
3898,22,Female,12,13,1,7,Premium,Monthly,3804,23,0
3899,18,Female,5,26,2,21,Standard,Annual,941,17,1
3900,45,Male,2,20,5,24,Standard,Quarterly,285,9,1
3901,37,Male,54,21,0,28,Basic,Annual,4854,1,1
3902,52,Female,3,1,2,24,Basic,Monthly,984,1,1
3903,41,Male,44,17,1,0,Standard,Monthly,2625,22,0
3904,33,Male,42,6,8,1,Basic,Monthly,3737,9,1
3905,23,Male,28,6,5,18,Premium,Annual,1786,4,1
3906,46,Female,14,20,4,3,Standard,Monthly,3637,16,1
3907,42,Male,40,13,7,13,Premium,Annual,4613,27,1
3908,55,Male,52,23,6,10,Premium,Monthly,3196,25,1
3909,59,Male,39,9,9,1,Basic,Quarterly,4147,3,0
3910,21,Male,48,15,6,9,Standard,Quarterly,3183,4,1
3911,22,Male,19,24,2,10,Premium,Monthly,3945,10,1
3912,23,Female,12,13,10,10,Basic,Annual,3171,8,0
3913,18,Male,45,2,5,17,Standard,Quarterly,3867,29,1
3914,48,Female,8,14,5,28,Basic,Quarterly,888,1,0
3915,47,Female,54,11,0,30,Basic,Annual,2813,30,1
3916,39,Male,24,18,5,12,Premium,Monthly,3512,6,1
3917,63,Male,9,19,2,21,Standard,Annual,283,30,1
3918,60,Male,35,11,3,10,Standard,Monthly,4748,17,1
3919,38,Female,25,28,3,14,Standard,Monthly,1762,15,1
3920,56,Male,43,7,1,26,Standard,Annual,1060,9,1
3921,33,Female,3,29,6,20,Standard,Monthly,936,12,0
3922,60,Male,12,10,7,2,Basic,Annual,2484,25,1
3923,40,Female,7,21,7,15,Premium,Annual,679,3,1
3924,23,Female,49,28,0,11,Standard,Quarterly,2341,9,0
3925,57,Male,35,14,3,28,Standard,Quarterly,1129,22,1
3926,46,Female,52,2,1,11,Standard,Monthly,4533,4,0
3927,59,Female,8,26,4,26,Premium,Quarterly,777,29,1
3928,27,Male,3,4,2,14,Standard,Quarterly,606,6,0
3929,40,Female,11,30,4,26,Basic,Annual,115,18,1
3930,58,Male,52,2,8,15,Standard,Annual,1141,13,1
3931,22,Male,16,21,4,5,Basic,Quarterly,2519,29,0
3932,40,Male,53,3,3,17,Standard,Annual,4771,1,1
3933,50,Female,4,27,1,25,Premium,Annual,925,13,1
3934,39,Female,42,18,2,26,Premium,Annual,2679,21,0
3935,61,Female,13,28,7,10,Basic,Monthly,1743,13,1
3936,60,Female,8,15,5,18,Basic,Quarterly,864,5,1
3937,58,Female,28,10,2,16,Standard,Quarterly,3804,22,1
3938,42,Male,5,26,9,14,Standard,Monthly,235,30,1
3939,28,Female,37,3,4,14,Premium,Annual,2034,22,0
3940,34,Male,33,8,3,2,Basic,Annual,3504,27,0
3941,30,Female,21,1,0,12,Basic,Annual,3291,24,0
3942,62,Male,51,3,8,26,Basic,Annual,1008,16,1
3943,39,Female,49,8,0,9,Basic,Monthly,3543,29,0
3944,22,Female,24,11,9,4,Premium,Annual,2661,10,0
3945,42,Female,7,21,5,10,Standard,Quarterly,136,8,0
3946,54,Male,3,6,4,27,Standard,Quarterly,362,3,0
3947,53,Female,29,18,5,2,Basic,Monthly,4781,25,1
3948,61,Female,14,18,4,17,Basic,Monthly,4247,12,1
3949,65,Male,9,27,8,2,Premium,Annual,116,4,0
3950,27,Male,54,30,4,17,Premium,Quarterly,1265,24,1
3951,23,Female,13,16,9,13,Standard,Annual,4790,21,1
3952,23,Male,46,14,7,15,Premium,Quarterly,2372,3,1
3953,34,Male,21,8,10,26,Premium,Quarterly,4550,29,1
3954,19,Male,55,22,8,8,Premium,Monthly,1452,8,1
3955,29,Female,42,14,9,12,Basic,Quarterly,2681,28,0
3956,57,Female,39,22,9,30,Standard,Annual,1593,18,1
3957,34,Female,1,7,0,24,Standard,Quarterly,302,11,1
3958,48,Female,8,8,2,19,Standard,Quarterly,738,17,1
3959,26,Male,17,25,8,28,Premium,Annual,1128,4,1
3960,20,Male,10,7,8,28,Premium,Quarterly,602,19,1
3961,58,Male,40,30,0,29,Premium,Annual,2542,10,1
3962,51,Male,6,14,6,2,Premium,Annual,208,9,1
3963,39,Male,21,16,10,20,Basic,Monthly,3750,21,0
3964,42,Male,31,25,3,27,Premium,Quarterly,2242,1,1
3965,40,Female,57,13,6,5,Basic,Monthly,1074,7,1
3966,34,Male,35,29,1,14,Basic,Quarterly,1857,19,0
3967,34,Male,2,10,6,28,Standard,Monthly,411,18,1
3968,33,Male,50,23,6,25,Standard,Annual,3536,11,1
3969,43,Female,27,28,10,18,Premium,Quarterly,4114,29,0
3970,59,Female,12,27,5,3,Basic,Annual,4234,28,0
3971,30,Male,59,21,1,12,Premium,Annual,2577,25,0
3972,43,Male,44,20,8,17,Basic,Annual,2213,24,0
3973,23,Male,36,30,3,8,Standard,Quarterly,1145,7,0
3974,42,Male,38,27,7,9,Standard,Annual,4073,12,1
3975,48,Female,23,7,6,3,Standard,Monthly,4308,27,1
3976,28,Female,53,8,10,3,Premium,Annual,4411,3,1
3977,27,Male,34,15,2,23,Standard,Quarterly,3815,13,1
3978,38,Female,16,3,9,1,Standard,Monthly,4808,14,1
3979,42,Male,39,5,0,0,Basic,Quarterly,3646,19,0
3980,27,Male,5,2,6,26,Standard,Quarterly,869,9,1
3981,40,Female,56,30,10,23,Basic,Annual,1886,23,1
3982,27,Female,23,7,5,27,Basic,Monthly,2434,30,0
3983,43,Female,39,6,2,25,Premium,Monthly,3691,4,1
3984,33,Female,17,20,5,17,Premium,Annual,3011,13,1
3985,33,Female,9,22,9,28,Basic,Quarterly,302,11,1
3986,27,Female,46,14,6,8,Basic,Annual,1982,26,1
3987,58,Female,41,22,3,18,Standard,Annual,1756,21,1
3988,64,Female,15,6,9,12,Premium,Annual,3881,12,1
3989,61,Female,42,1,7,26,Basic,Quarterly,3570,8,0
3990,65,Male,35,15,3,7,Standard,Monthly,4966,17,0
3991,53,Male,47,3,7,5,Standard,Quarterly,3341,24,1
3992,35,Female,20,16,4,30,Premium,Quarterly,1773,9,1
3993,18,Male,20,6,0,19,Basic,Monthly,4448,10,0
3994,47,Male,34,28,8,18,Standard,Annual,4368,21,1
3995,33,Female,29,8,4,0,Premium,Quarterly,3991,17,0
3996,64,Female,47,16,2,8,Basic,Monthly,4800,6,1
3997,28,Female,23,27,1,26,Basic,Monthly,4945,26,0
3998,46,Male,37,10,2,18,Basic,Quarterly,4781,9,0
3999,46,Female,49,9,3,12,Premium,Annual,1379,16,0
4000,42,Male,53,26,4,13,Standard,Monthly,3511,29,1
4001,58,Female,21,29,7,9,Basic,Monthly,4549,13,1
4002,30,Female,21,28,8,8,Standard,Annual,1720,21,0
4003,41,Male,30,30,10,7,Standard,Annual,2871,4,1
4004,42,Female,48,15,5,30,Premium,Annual,2984,15,1
4005,34,Female,46,18,6,8,Premium,Monthly,4468,3,0
4006,22,Male,16,19,7,19,Basic,Monthly,4297,18,0
4007,37,Female,44,14,1,21,Standard,Annual,4946,7,1
4008,50,Male,55,5,3,4,Basic,Monthly,3512,26,1
4009,51,Female,39,13,10,7,Premium,Annual,2568,30,0
4010,56,Female,16,14,3,13,Premium,Annual,2602,15,0
4011,54,Female,50,26,7,9,Standard,Annual,5000,23,0
4012,57,Male,31,15,4,9,Basic,Monthly,3575,28,1
4013,39,Female,47,13,6,10,Standard,Quarterly,3161,5,0
4014,34,Female,12,21,3,22,Standard,Quarterly,3542,21,1
4015,32,Female,35,19,7,29,Premium,Annual,3986,20,0
4016,51,Female,17,7,2,15,Standard,Quarterly,4614,10,0
4017,35,Female,28,22,7,6,Premium,Monthly,2937,2,1
4018,65,Male,33,21,1,10,Standard,Quarterly,4803,18,0
4019,22,Male,14,24,6,2,Basic,Quarterly,3226,22,1
4020,63,Male,43,21,1,24,Premium,Quarterly,1790,20,1
4021,20,Female,44,24,0,12,Premium,Quarterly,1494,12,0
4022,40,Male,40,7,4,7,Basic,Monthly,4103,5,0
4023,33,Female,26,7,1,2,Premium,Monthly,1169,2,0
4024,37,Male,31,15,10,22,Basic,Annual,2353,1,1
4025,31,Female,7,19,2,0,Standard,Annual,328,20,0
4026,37,Male,46,21,8,6,Premium,Monthly,4637,16,1
4027,46,Female,54,21,4,19,Premium,Annual,3146,14,0
4028,54,Female,37,19,6,29,Premium,Monthly,1770,13,1
4029,49,Female,41,18,1,4,Standard,Annual,3628,24,0
4030,42,Female,57,11,10,1,Standard,Monthly,4050,17,1
4031,58,Female,39,21,1,20,Standard,Monthly,2242,21,1
4032,36,Male,7,29,1,23,Standard,Quarterly,635,20,1
4033,18,Male,58,4,10,6,Premium,Annual,4552,1,1
4034,42,Male,4,22,5,29,Premium,Monthly,701,24,1
4035,43,Female,41,28,10,18,Premium,Monthly,4607,19,1
4036,34,Male,28,15,5,28,Standard,Annual,1291,15,0
4037,60,Female,32,30,4,15,Standard,Annual,3277,12,0
4038,52,Male,42,16,10,28,Standard,Annual,4312,28,0
4039,23,Female,2,3,5,5,Premium,Quarterly,568,8,0
4040,35,Male,8,13,7,17,Basic,Monthly,899,17,0
4041,61,Male,13,13,7,7,Premium,Monthly,1971,1,1
4042,28,Male,14,3,6,7,Basic,Quarterly,4102,10,1
4043,40,Male,9,10,1,26,Premium,Monthly,517,8,1
4044,25,Male,57,10,8,10,Basic,Quarterly,4192,28,1
4045,54,Male,24,27,2,18,Premium,Quarterly,3311,14,1
4046,21,Male,57,22,9,26,Basic,Annual,4278,30,1
4047,36,Male,35,17,8,22,Basic,Monthly,2673,4,0
4048,39,Male,36,13,8,6,Premium,Monthly,3831,15,1
4049,35,Male,42,6,6,18,Premium,Annual,2458,12,0
4050,35,Female,54,17,8,0,Premium,Annual,1327,17,0
4051,40,Female,60,20,10,16,Standard,Annual,3354,16,1
4052,50,Female,18,23,2,9,Standard,Quarterly,2453,13,0
4053,29,Male,36,11,8,10,Standard,Monthly,1323,25,0
4054,36,Female,39,5,1,6,Basic,Monthly,1477,9,0
4055,64,Female,15,18,0,12,Basic,Quarterly,1179,17,0
4056,30,Female,44,26,4,15,Premium,Annual,2742,9,0
4057,22,Male,24,2,3,24,Basic,Monthly,1021,13,1
4058,38,Female,56,4,1,10,Basic,Annual,1589,29,0
4059,26,Female,1,8,3,0,Premium,Quarterly,310,19,0
4060,51,Female,59,20,5,2,Basic,Monthly,3529,13,0
4061,57,Male,3,25,5,21,Standard,Monthly,413,29,0
4062,40,Male,58,21,6,7,Basic,Quarterly,2312,3,1
4063,42,Female,45,7,1,14,Premium,Monthly,3099,21,1
4064,50,Male,5,6,9,1,Basic,Annual,588,13,1
4065,39,Female,45,5,9,22,Standard,Monthly,1003,27,1
4066,20,Female,38,3,4,5,Basic,Quarterly,4427,29,0
4067,18,Male,2,29,5,18,Premium,Quarterly,458,10,1
4068,60,Male,59,26,8,30,Basic,Monthly,1450,1,1
4069,34,Female,27,26,8,21,Basic,Monthly,3477,12,1
4070,65,Female,55,4,8,24,Premium,Quarterly,1745,12,1
4071,27,Male,5,18,10,24,Standard,Monthly,801,26,1
4072,26,Male,50,9,2,3,Premium,Annual,3969,23,0
4073,46,Male,14,19,1,19,Basic,Quarterly,3966,26,1
4074,29,Male,27,25,3,0,Basic,Quarterly,3882,21,0
4075,57,Female,30,4,9,23,Standard,Monthly,4962,30,1
4076,31,Male,8,1,9,26,Premium,Monthly,892,25,1
4077,32,Male,15,13,6,3,Basic,Annual,1305,16,1
4078,18,Female,6,9,3,29,Standard,Annual,465,22,1
4079,35,Female,21,27,7,7,Standard,Quarterly,3667,11,1
4080,46,Female,25,1,9,19,Basic,Annual,4993,23,1
4081,58,Male,39,27,1,20,Premium,Quarterly,4747,9,1
4082,61,Female,52,20,5,1,Premium,Quarterly,1951,5,0
4083,56,Male,57,18,7,5,Standard,Monthly,2590,27,1
4084,56,Male,28,29,1,13,Basic,Annual,3779,5,0
4085,57,Female,58,7,10,4,Premium,Monthly,2986,15,1
4086,25,Male,50,16,9,10,Basic,Annual,3098,21,1
4087,18,Female,41,14,3,4,Standard,Quarterly,4686,6,0
4088,20,Female,11,21,3,19,Premium,Annual,434,7,1
4089,62,Female,2,21,10,1,Premium,Quarterly,686,8,1
4090,27,Female,51,16,4,2,Standard,Monthly,4452,28,0
4091,51,Female,35,18,10,6,Basic,Quarterly,1823,24,1
4092,46,Female,22,7,10,12,Premium,Quarterly,1461,21,1
4093,20,Male,51,13,1,0,Basic,Quarterly,3707,19,1
4094,49,Female,48,2,4,27,Standard,Quarterly,4282,10,0
4095,61,Female,13,21,4,21,Basic,Annual,1086,21,1
4096,22,Female,9,19,2,0,Premium,Annual,638,18,0
4097,34,Female,2,5,1,8,Standard,Annual,802,4,0
4098,49,Female,11,22,6,0,Premium,Quarterly,616,16,1
4099,55,Male,10,26,7,2,Standard,Quarterly,689,28,1
4100,24,Female,52,16,5,20,Premium,Monthly,1253,23,1
4101,23,Male,28,5,5,1,Premium,Annual,4953,3,0
4102,43,Female,24,24,5,21,Basic,Monthly,3440,6,1
4103,45,Female,22,5,1,21,Basic,Monthly,4504,25,1
4104,39,Male,3,5,1,28,Basic,Annual,800,5,1
4105,39,Male,52,14,10,13,Standard,Monthly,4635,28,1
4106,35,Female,58,6,0,6,Standard,Monthly,2026,6,1
4107,28,Female,31,27,3,4,Standard,Annual,4239,20,0
4108,25,Male,57,7,4,10,Premium,Annual,1271,17,0
4109,60,Female,57,18,4,28,Basic,Annual,1608,18,0
4110,56,Female,45,6,9,0,Basic,Annual,1776,8,0
4111,49,Female,29,25,4,26,Premium,Quarterly,4808,6,1
4112,60,Male,59,23,1,23,Standard,Quarterly,1627,12,0
4113,24,Male,50,15,10,25,Basic,Monthly,3144,2,1
4114,40,Female,22,6,3,20,Standard,Annual,2820,12,1
4115,32,Male,7,21,6,14,Standard,Monthly,302,12,0
4116,54,Female,2,6,6,17,Premium,Annual,323,3,0
4117,22,Female,59,21,10,5,Basic,Quarterly,2648,20,1
4118,58,Female,31,27,9,12,Standard,Quarterly,4599,24,1
4119,34,Female,22,17,0,5,Basic,Monthly,1982,2,0
4120,42,Female,45,15,5,28,Premium,Monthly,3911,13,1
4121,29,Male,42,17,0,14,Premium,Quarterly,1647,17,0
4122,39,Female,20,5,2,1,Standard,Monthly,4075,27,0
4123,48,Female,43,3,0,18,Standard,Quarterly,4263,7,0
4124,21,Male,26,24,6,19,Standard,Annual,2773,30,1
4125,35,Female,1,27,9,2,Basic,Monthly,386,15,1
4126,40,Male,12,23,4,1,Standard,Annual,3931,19,0
4127,59,Male,13,6,7,25,Basic,Monthly,2957,3,1
4128,32,Female,10,7,9,15,Standard,Annual,869,3,0
4129,41,Female,17,22,2,6,Premium,Annual,2386,25,0
4130,57,Male,35,11,2,13,Premium,Annual,4943,21,1
4131,20,Female,8,28,10,28,Basic,Monthly,682,12,0
4132,41,Female,11,17,8,11,Standard,Monthly,764,26,0
4133,20,Male,45,24,3,10,Basic,Annual,1232,30,0
4134,30,Female,48,4,0,20,Basic,Quarterly,3634,21,0
4135,61,Female,59,19,1,26,Premium,Monthly,3544,22,1
4136,51,Female,51,15,1,28,Premium,Annual,3949,12,1
4137,43,Male,14,23,3,12,Standard,Annual,2454,10,0
4138,37,Female,20,26,2,17,Premium,Quarterly,3789,23,1
4139,60,Male,46,10,4,15,Premium,Quarterly,1851,23,0
4140,28,Male,22,6,0,20,Basic,Quarterly,1669,3,0
4141,30,Female,47,26,7,12,Premium,Monthly,2955,28,1
4142,25,Female,16,8,8,6,Premium,Annual,4128,14,1
4143,62,Female,9,24,0,0,Standard,Monthly,788,2,0
4144,54,Male,30,17,6,6,Basic,Quarterly,4356,12,0
4145,60,Female,55,29,0,22,Premium,Monthly,3424,25,0
4146,27,Female,60,5,4,29,Premium,Annual,3371,6,1
4147,42,Female,36,20,4,18,Basic,Quarterly,1506,29,0
4148,29,Male,14,17,0,10,Basic,Quarterly,2074,30,0
4149,31,Female,30,23,8,1,Premium,Annual,3231,5,1
4150,54,Female,18,20,7,1,Basic,Monthly,4083,21,1
4151,48,Female,3,14,10,10,Basic,Annual,295,11,1
4152,30,Male,19,19,9,0,Basic,Quarterly,1874,22,1
4153,56,Male,7,6,8,5,Basic,Monthly,427,7,1
4154,33,Female,4,22,10,26,Premium,Annual,270,8,1
4155,18,Female,27,8,7,23,Premium,Quarterly,4425,14,0
4156,39,Male,12,16,3,17,Standard,Annual,1419,10,1
4157,21,Male,4,7,3,11,Basic,Monthly,539,21,1
4158,50,Male,33,4,3,0,Basic,Monthly,4830,23,1
4159,57,Male,2,18,4,13,Standard,Quarterly,171,2,0
4160,38,Female,51,19,6,3,Basic,Quarterly,4458,4,1
4161,56,Female,49,11,5,12,Standard,Quarterly,3321,23,0
4162,36,Female,42,5,4,26,Basic,Monthly,2746,16,1
4163,28,Female,49,3,0,10,Premium,Annual,2240,10,0
4164,49,Female,60,28,3,27,Premium,Monthly,4266,17,1
4165,25,Male,23,7,1,17,Basic,Monthly,4469,16,1
4166,31,Female,58,25,0,3,Basic,Monthly,3822,1,1
4167,62,Female,28,12,10,29,Basic,Monthly,4215,18,1
4168,23,Female,45,18,3,12,Basic,Monthly,4774,21,0
4169,33,Female,22,22,4,22,Premium,Monthly,2026,27,1
4170,36,Male,12,15,5,10,Basic,Quarterly,1406,6,0
4171,59,Male,42,17,0,27,Basic,Annual,4503,3,1
4172,27,Male,5,18,8,17,Basic,Quarterly,970,6,1
4173,35,Female,28,1,4,26,Premium,Monthly,2095,8,0
4174,58,Female,46,30,7,20,Premium,Annual,1224,9,0
4175,30,Male,57,5,5,3,Premium,Quarterly,1630,10,0
4176,51,Female,3,25,3,6,Premium,Annual,344,7,0
4177,65,Female,3,16,7,4,Basic,Monthly,575,6,1
4178,56,Female,55,30,2,26,Basic,Annual,3462,13,1
4179,48,Male,2,10,8,13,Standard,Quarterly,917,21,1
4180,58,Female,2,10,6,1,Premium,Monthly,472,8,1
4181,26,Male,39,27,5,17,Standard,Annual,1914,10,1
4182,20,Male,34,2,6,29,Basic,Quarterly,3415,2,0
4183,56,Male,50,4,4,26,Premium,Monthly,4646,11,1
4184,40,Female,42,25,6,18,Premium,Annual,2673,9,0
4185,46,Male,44,2,0,7,Standard,Annual,1455,23,1
4186,32,Female,46,23,0,7,Standard,Annual,3221,5,0
4187,47,Female,12,20,8,30,Standard,Quarterly,2482,7,1
4188,41,Male,26,13,8,26,Standard,Quarterly,1174,11,0
4189,23,Female,11,1,6,2,Basic,Quarterly,434,28,1
4190,38,Female,13,3,2,0,Standard,Annual,1890,1,0
4191,42,Male,12,23,1,12,Standard,Annual,2258,10,0
4192,18,Male,31,14,0,15,Standard,Monthly,1013,24,1
4193,65,Male,28,7,4,10,Basic,Monthly,1663,25,1
4194,60,Male,34,6,1,21,Standard,Quarterly,2798,8,1
4195,42,Male,40,30,7,19,Premium,Annual,2004,7,0
4196,38,Male,37,5,4,10,Premium,Annual,2320,5,0
4197,41,Male,38,1,0,5,Standard,Annual,4926,11,0
4198,48,Female,10,30,0,20,Premium,Monthly,173,20,1
4199,38,Female,39,2,4,6,Basic,Monthly,2071,17,1
4200,21,Male,1,25,9,13,Basic,Monthly,618,24,1
4201,50,Male,16,3,3,30,Standard,Monthly,1064,25,0
4202,41,Female,13,24,9,22,Standard,Annual,3280,29,1
4203,54,Female,7,4,7,12,Basic,Monthly,842,26,1
4204,24,Female,10,30,2,12,Basic,Quarterly,336,20,0
4205,43,Male,47,19,3,20,Basic,Monthly,1427,24,1
4206,52,Female,46,20,0,8,Basic,Monthly,2173,22,1
4207,32,Female,59,20,3,29,Premium,Monthly,1807,30,1
4208,52,Female,16,21,9,29,Basic,Annual,4101,17,1
4209,41,Female,23,19,1,13,Premium,Monthly,3521,28,1
4210,50,Male,3,30,7,28,Basic,Quarterly,552,23,0
4211,37,Male,1,17,3,11,Standard,Annual,906,9,0
4212,41,Female,11,5,1,19,Premium,Quarterly,384,16,1
4213,58,Female,31,30,7,9,Standard,Quarterly,4277,1,1
4214,41,Female,7,4,5,30,Basic,Annual,234,8,1
4215,49,Male,46,6,9,2,Premium,Quarterly,1905,6,1
4216,52,Female,36,27,7,3,Basic,Annual,3087,23,1
4217,55,Female,13,11,0,11,Standard,Annual,2659,5,0
4218,21,Female,20,26,10,6,Standard,Monthly,2291,10,0
4219,19,Female,51,10,3,6,Basic,Quarterly,1755,23,0
4220,42,Female,49,24,8,26,Standard,Quarterly,3520,7,0
4221,63,Female,41,17,7,22,Basic,Quarterly,2964,23,1
4222,46,Female,8,8,3,23,Premium,Quarterly,591,9,1
4223,20,Female,53,15,8,19,Premium,Quarterly,1105,12,1
4224,22,Female,13,6,2,2,Premium,Annual,2348,7,0
4225,32,Male,1,14,1,27,Standard,Quarterly,577,19,1
4226,59,Male,41,9,2,24,Basic,Quarterly,1527,20,1
4227,57,Male,43,19,10,1,Premium,Monthly,1544,8,1
4228,48,Male,9,2,5,2,Standard,Monthly,361,9,1
4229,60,Male,26,10,6,28,Premium,Monthly,3321,4,1
4230,55,Male,1,23,4,7,Premium,Monthly,497,6,0
4231,35,Male,21,19,5,8,Standard,Monthly,4268,14,0
4232,64,Female,45,27,8,15,Standard,Annual,1214,7,1
4233,64,Female,41,29,3,0,Premium,Quarterly,3015,16,0
4234,31,Male,45,20,5,4,Standard,Annual,4139,10,0
4235,42,Male,26,1,3,26,Basic,Monthly,1617,28,1
4236,28,Female,10,5,7,20,Basic,Quarterly,476,16,1
4237,49,Male,48,22,5,6,Basic,Quarterly,4122,3,0
4238,24,Male,2,17,9,0,Basic,Monthly,422,21,1
4239,20,Male,57,7,6,23,Basic,Quarterly,4193,17,1
4240,26,Male,12,6,6,28,Basic,Annual,1971,7,1
4241,47,Male,9,19,7,1,Basic,Annual,624,4,1
4242,50,Female,25,25,1,7,Basic,Monthly,2662,27,1
4243,19,Male,16,1,3,7,Premium,Monthly,3386,7,1
4244,38,Male,49,15,3,16,Premium,Quarterly,1474,29,1
4245,21,Male,26,3,4,7,Premium,Quarterly,1031,1,0
4246,21,Male,8,17,6,12,Standard,Annual,109,22,1
4247,39,Female,40,5,5,15,Basic,Monthly,2956,1,0
4248,38,Female,40,30,7,23,Premium,Monthly,4941,23,0
4249,53,Male,57,5,10,27,Standard,Annual,2857,23,0
